ProductID,Quarter,UnitsSold,LaunchPrice,CurrentPrice,MarketingSpend,AvgRating,ReviewVolume,SentimentScore,LaunchQuarter,RAM,Storage,ProcessorScore,CameraMP,Battery,Is5G,PremiumMaterial,GDPGrowth,IndustryGrowth,SeasonIndex,5GPenetration
P057,12,48751,35590,29329.847255525627,705151,3.048010089689778,2628,-0.9555630359488392,4,12,64,8,21,3823,0,0,7.044259915267586,10.86535434660759,1,80.0
P058,1,23473,17031,16809.871712870856,355493,4.457312568473205,3603,-0.7704928011723291,2,4,128,8,84,3928,1,0,6.122993032419987,5.892043287120562,1,10.0
P058,2,29052,18340,13770.611513447055,931635,3.3580632748831674,466,-0.5844331580766171,2,4,128,8,84,3928,1,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P058,3,22425,49806,36543.12761638535,956238,4.844868567312249,594,-0.1258969563156247,2,4,128,8,84,3928,1,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P058,4,36552,67662,63245.5485917825,456386,3.6498455888132826,4569,0.46048666871573607,2,4,128,8,84,3928,1,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P058,5,11943,58240,51787.89519016299,877130,4.956441337053117,3834,-0.9666483730203217,2,4,128,8,84,3928,1,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P058,6,46306,57833,54544.64252186661,914811,3.8400220085913257,798,-0.2557595695166026,2,4,128,8,84,3928,1,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P058,7,15851,67090,48331.09860546514,414493,3.119234650689318,226,-0.168362863963178,2,4,128,8,84,3928,1,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P058,8,21023,60349,49535.77754949595,445430,4.137104511209224,4179,0.5378400891423367,2,4,128,8,84,3928,1,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P058,9,10876,75973,53433.60126287425,928854,4.898546212491234,4280,-0.1318956478380866,2,4,128,8,84,3928,1,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P058,10,30756,21040,17310.14545818334,654629,3.7108786747281233,4259,0.46175924664441537,2,4,128,8,84,3928,1,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P058,11,51002,52782,46274.29753264634,908524,4.187561263886904,3634,-0.6770843318715198,2,4,128,8,84,3928,1,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P058,12,33334,36398,28918.325732138685,728177,3.1383071354370022,4875,-0.49091891415667765,2,4,128,8,84,3928,1,0,7.044259915267586,10.86535434660759,1,80.0
P059,1,23638,16073,11459.961916104965,618490,3.5223248650217203,4844,0.48947345565841993,4,4,128,8,35,3933,0,0,6.122993032419987,5.892043287120562,1,10.0
P059,2,18184,55734,42286.87289022332,102159,3.2610091192748794,3348,-0.7336357486649532,4,4,128,8,35,3933,0,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P059,3,49204,27021,22312.04605730777,865328,4.3880348282114845,2085,-0.42363094808094104,4,4,128,8,35,3933,0,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P059,4,44481,23488,19938.300053201892,729756,4.469216601421071,1198,0.16965562261158174,4,4,128,8,35,3933,0,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P059,5,31863,60826,45760.78542439722,576384,3.1828439836342763,4341,0.42882820294099555,4,4,128,8,35,3933,0,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P059,6,9036,54255,46464.69309001735,487773,4.284173014704798,4348,-0.9548709765893055,4,4,128,8,35,3933,0,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P059,7,6603,42773,37346.608689493376,243704,3.6321553676865284,320,0.620322179919405,4,4,128,8,35,3933,0,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P059,8,6818,71344,65990.20208134907,957586,3.511487403096601,4086,-0.6707589735269903,4,4,128,8,35,3933,0,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P059,9,20255,39299,36831.31088407241,181441,3.8719903611411715,144,0.17598325892766553,4,4,128,8,35,3933,0,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P059,10,7753,55005,48658.865998213514,237263,3.354653106447879,1101,0.5453419762563332,4,4,128,8,35,3933,0,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P059,11,45000,38283,33447.6003729097,979191,3.800625672345988,578,-0.9722757281742798,4,4,128,8,35,3933,0,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P059,12,47246,16191,14582.63397422392,408360,3.587069584917321,3380,-0.9597243021014203,4,4,128,8,35,3933,0,0,7.044259915267586,10.86535434660759,1,80.0
P060,1,26162,21008,20290.60596365849,196502,4.32513583547757,1781,0.7718279909948498,2,8,256,9,75,4140,0,0,6.122993032419987,5.892043287120562,1,10.0
P060,2,38444,50340,35524.1134817595,435468,4.44031492186188,4812,0.7595048045886872,2,8,256,9,75,4140,0,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P060,3,50623,60246,46348.70911868307,825512,3.2752594687967225,2414,-0.5586978807565031,2,8,256,9,75,4140,0,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P060,4,13772,38849,37206.98980184752,350231,3.8325255613758147,648,-0.5218672318499407,2,8,256,9,75,4140,0,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P060,5,26648,62411,53278.049636249736,355733,3.8213652660205657,890,0.24074250424744204,2,8,256,9,75,4140,0,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P060,6,15798,32558,26560.225579125345,820857,4.56378182599378,4186,-0.6972576574734501,2,8,256,9,75,4140,0,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P060,7,2798,22601,18048.422823670677,197462,3.261434647179515,3184,-0.1436321202656543,2,8,256,9,75,4140,0,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P060,8,2731,16129,14803.734550590896,177506,3.6243794731382586,4789,-0.5868379675564384,2,8,256,9,75,4140,0,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P060,9,17187,40791,36337.46008037629,474485,3.8106507212939067,1590,0.04681437013494372,2,8,256,9,75,4140,0,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P060,10,21773,19239,18154.368347458792,168968,3.7404643713691534,4412,-0.3525383487791527,2,8,256,9,75,4140,0,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P060,11,50674,54094,40189.0511468316,105586,4.912583763026722,2452,-0.8751373454444393,2,8,256,9,75,4140,0,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P060,12,59454,36493,26738.57016267532,120039,3.1648119437238966,1677,0.09184706661800002,2,8,256,9,75,4140,0,0,7.044259915267586,10.86535434660759,1,80.0
P061,1,53372,56932,54734.11589687736,836777,4.529301900769747,4092,0.8236372573721833,2,8,128,8,60,3133,0,1,6.122993032419987,5.892043287120562,1,10.0
P061,2,19297,21358,20418.221622178775,250653,3.663233698215668,2478,0.021140817457007133,2,8,128,8,60,3133,0,1,7.066644035801772,10.353355640155236,0,16.363636363636363
P061,3,17474,22037,17488.986605598973,743970,3.354254288396508,787,-0.34235476430278133,2,8,128,8,60,3133,0,1,6.497697392051524,7.332164115498012,1,22.727272727272727
P061,4,27783,66046,61128.71307695649,867303,4.742503254797305,3283,-0.3741609039423548,2,8,128,8,60,3133,0,1,2.1828329164015647,8.429268642782603,0,29.09090909090909
P061,5,7178,45022,33294.04232995147,988704,4.1956799736913695,1435,0.2936744578527619,2,8,128,8,60,3133,0,1,7.2032898864483395,9.739699414305562,0,35.45454545454545
P061,6,46066,64530,57528.82882828214,171916,3.1072695830416617,2430,0.9189443659108238,2,8,128,8,60,3133,0,1,4.1248800247587525,8.551043032793046,1,41.81818181818181
P061,7,2463,46973,34123.331397245776,955126,3.3365571770154254,789,-0.19641372978115101,2,8,128,8,60,3133,0,1,4.382982995024495,11.488228402915759,1,48.18181818181818
P061,8,36980,37504,29716.753358286962,741232,3.9217966764131638,1512,0.9624831949109243,2,8,128,8,60,3133,0,1,2.629214999194885,9.795821017542501,1,54.54545454545455
P061,9,40914,48139,47183.91178680267,633090,4.677707723808138,546,0.4112707927379631,2,8,128,8,60,3133,0,1,6.424431236562914,10.841994847141692,1,60.90909090909091
P061,10,52492,44086,32738.1876753388,283163,4.450743200469715,1173,-0.38739800622492493,2,8,128,8,60,3133,0,1,3.093703270855748,12.368224753949129,1,67.27272727272727
P061,11,54721,20454,14752.954510610138,901818,4.358325136639126,2394,-0.4588814870240172,2,8,128,8,60,3133,0,1,5.383790552113018,10.577422659504375,0,73.63636363636363
P061,12,55634,36181,35552.082531795066,859144,3.2645758953020767,451,0.16525729208073114,2,8,128,8,60,3133,0,1,7.044259915267586,10.86535434660759,1,80.0
P062,1,27855,30581,29769.209549511077,450988,4.951557637097865,4274,-0.2856153320139103,4,6,64,9,47,5105,0,1,6.122993032419987,5.892043287120562,1,10.0
P062,2,27464,63476,54345.81218502895,921190,4.759829253454029,4098,-0.7562238349354591,4,6,64,9,47,5105,0,1,7.066644035801772,10.353355640155236,0,16.363636363636363
P062,3,23029,33445,33271.81718372436,655393,3.146728134919205,3739,0.06012491010346488,4,6,64,9,47,5105,0,1,6.497697392051524,7.332164115498012,1,22.727272727272727
P062,4,39203,66796,54987.32042655452,769986,4.790113207999666,2781,0.3470931562627817,4,6,64,9,47,5105,0,1,2.1828329164015647,8.429268642782603,0,29.09090909090909
P062,5,11130,38824,30401.55990866736,807062,4.504228665393949,696,0.3215970593818207,4,6,64,9,47,5105,0,1,7.2032898864483395,9.739699414305562,0,35.45454545454545
P062,6,43821,63517,50398.930654913325,935544,3.8705245593131075,3831,-0.9967124857751006,4,6,64,9,47,5105,0,1,4.1248800247587525,8.551043032793046,1,41.81818181818181
P062,7,49922,78080,68025.51692998534,912744,3.8373902866553684,364,0.10764688126745114,4,6,64,9,47,5105,0,1,4.382982995024495,11.488228402915759,1,48.18181818181818
P062,8,42277,46551,36515.43741392891,987457,3.3356291912920573,1545,0.46571837466366195,4,6,64,9,47,5105,0,1,2.629214999194885,9.795821017542501,1,54.54545454545455
P062,9,11824,79017,72445.58123619322,752158,3.861071641826074,315,-0.3845943732203123,4,6,64,9,47,5105,0,1,6.424431236562914,10.841994847141692,1,60.90909090909091
P062,10,12364,18153,13104.670266572079,667354,4.242661248311414,2431,-0.5310010446518125,4,6,64,9,47,5105,0,1,3.093703270855748,12.368224753949129,1,67.27272727272727
P062,11,21894,43899,42816.98907807717,610269,3.4654566978311037,3021,-0.4509866529858435,4,6,64,9,47,5105,0,1,5.383790552113018,10.577422659504375,0,73.63636363636363
P062,12,49116,26703,25120.060455061113,873068,4.478182843985906,270,0.3511735471348776,4,6,64,9,47,5105,0,1,7.044259915267586,10.86535434660759,1,80.0
P063,1,59769,61032,58495.125932776034,395830,4.343175485877852,2909,0.06993334681888808,5,12,256,8,93,3684,1,1,6.122993032419987,5.892043287120562,1,10.0
P063,2,38547,57818,54488.85951500426,821041,4.973791890776595,4665,0.5650002887605872,5,12,256,8,93,3684,1,1,7.066644035801772,10.353355640155236,0,16.363636363636363
P063,3,56339,54405,44589.94346929852,655889,3.194733787582442,3064,0.06932184615104764,5,12,256,8,93,3684,1,1,6.497697392051524,7.332164115498012,1,22.727272727272727
P063,4,53720,53650,42800.06020940114,893897,3.4695088434499426,2838,-0.9634498605529875,5,12,256,8,93,3684,1,1,2.1828329164015647,8.429268642782603,0,29.09090909090909
P063,5,29155,53871,38819.1516882156,915943,3.6156383000522383,340,-0.7259581799273587,5,12,256,8,93,3684,1,1,7.2032898864483395,9.739699414305562,0,35.45454545454545
P063,6,11599,59462,44922.1192183974,858741,4.111099139771239,1050,-0.552150824406821,5,12,256,8,93,3684,1,1,4.1248800247587525,8.551043032793046,1,41.81818181818181
P063,7,31245,37813,31445.073378041223,964714,4.810597998021031,3584,0.47481988862389235,5,12,256,8,93,3684,1,1,4.382982995024495,11.488228402915759,1,48.18181818181818
P063,8,37369,34041,32407.00913061974,823055,4.417798225546632,221,-0.4038675976599917,5,12,256,8,93,3684,1,1,2.629214999194885,9.795821017542501,1,54.54545454545455
P063,9,55645,42094,31540.44711421264,969485,4.8316151667013445,4134,0.2698133183063256,5,12,256,8,93,3684,1,1,6.424431236562914,10.841994847141692,1,60.90909090909091
P063,10,26466,29904,21565.58931197393,124354,4.521771955343019,3648,-0.7626787710509224,5,12,256,8,93,3684,1,1,3.093703270855748,12.368224753949129,1,67.27272727272727
P063,11,8464,31562,26605.43854172212,475572,4.719290690705213,591,-0.1198578498670031,5,12,256,8,93,3684,1,1,5.383790552113018,10.577422659504375,0,73.63636363636363
P063,12,11269,78143,59676.69106907262,443003,4.538885158843113,685,0.004931299525531063,5,12,256,8,93,3684,1,1,7.044259915267586,10.86535434660759,1,80.0
P064,1,34016,76304,71794.00556452696,447526,3.398439371674153,3498,0.00741677416814146,2,8,64,7,107,5719,1,0,6.122993032419987,5.892043287120562,1,10.0
P064,2,58481,54725,53945.4443946469,711533,4.089110649309351,426,0.18444279866288094,2,8,64,7,107,5719,1,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P064,3,34769,56993,43216.7700896317,871152,4.006690261212308,1961,0.309450696996886,2,8,64,7,107,5719,1,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P064,4,45880,63467,57057.38898389293,350606,4.094090691231155,1321,0.5862570759261128,2,8,64,7,107,5719,1,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P064,5,19285,29380,22205.064727611076,680118,3.547976198939944,4586,-0.47816284069966386,2,8,64,7,107,5719,1,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P064,6,51178,21937,20191.09057177116,673987,3.358189878656363,803,-0.7683538355264115,2,8,64,7,107,5719,1,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P064,7,37908,55764,47461.107483173975,310809,3.217365078749384,4794,0.24048270853782427,2,8,64,7,107,5719,1,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P064,8,22175,65509,55253.41387696593,734402,4.255337754317617,2560,-0.7079579614060749,2,8,64,7,107,5719,1,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P064,9,53880,76078,70274.41258285835,156633,4.250866900333187,2741,0.8481459776913662,2,8,64,7,107,5719,1,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P064,10,51768,63128,54830.401196928586,183123,4.2712906439052265,3274,0.23833608848611676,2,8,64,7,107,5719,1,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P064,11,37929,19321,17517.25232195864,866868,3.7642469889199464,3268,-0.6066236053743539,2,8,64,7,107,5719,1,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P064,12,48270,35462,28013.890532831672,509291,4.201890969075438,2700,0.05216503683480589,2,8,64,7,107,5719,1,0,7.044259915267586,10.86535434660759,1,80.0
P065,1,14861,48434,44258.97397699829,292319,3.938081495036308,4693,-0.05496911436082952,2,4,64,8,35,5220,0,1,6.122993032419987,5.892043287120562,1,10.0
P065,2,23118,79803,68246.57152685887,192172,3.6858593255183916,2594,0.15157172554882314,2,4,64,8,35,5220,0,1,7.066644035801772,10.353355640155236,0,16.363636363636363
P065,3,8858,17121,15709.992051370304,282447,3.4816076321463463,3337,-0.5957012015494585,2,4,64,8,35,5220,0,1,6.497697392051524,7.332164115498012,1,22.727272727272727
P065,4,18727,47167,35946.77843557825,219392,3.1795190011203145,2376,0.6978477389521456,2,4,64,8,35,5220,0,1,2.1828329164015647,8.429268642782603,0,29.09090909090909
P065,5,40239,32272,24967.722940144184,402039,3.615358178955897,4312,0.14081898280728322,2,4,64,8,35,5220,0,1,7.2032898864483395,9.739699414305562,0,35.45454545454545
P065,6,27693,76607,70050.10747783516,299316,3.88754267818449,1024,0.10798651100626189,2,4,64,8,35,5220,0,1,4.1248800247587525,8.551043032793046,1,41.81818181818181
P065,7,59196,65064,49359.98380079087,931187,4.832978302231028,1652,-0.25583549007420814,2,4,64,8,35,5220,0,1,4.382982995024495,11.488228402915759,1,48.18181818181818
P065,8,54656,47924,38418.13297148918,779249,4.004016395478365,4754,0.761790321089505,2,4,64,8,35,5220,0,1,2.629214999194885,9.795821017542501,1,54.54545454545455
P065,9,13468,71398,60671.14192197322,213627,3.4539570789430423,4726,-0.8257814210771319,2,4,64,8,35,5220,0,1,6.424431236562914,10.841994847141692,1,60.90909090909091
P065,10,16873,28016,25422.413680186542,238925,4.923101464275133,1816,-0.6193260498099049,2,4,64,8,35,5220,0,1,3.093703270855748,12.368224753949129,1,67.27272727272727
P065,11,13049,15786,13744.659377726188,934123,4.623613436701772,2978,0.4502223198666322,2,4,64,8,35,5220,0,1,5.383790552113018,10.577422659504375,0,73.63636363636363
P065,12,25600,44238,42020.84530841788,841063,4.587870266903702,3801,0.24642074613601395,2,4,64,8,35,5220,0,1,7.044259915267586,10.86535434660759,1,80.0
P066,1,20733,54779,51576.0276968904,396124,4.489650151059826,1252,-0.8974730816480037,4,6,128,9,34,4852,0,0,6.122993032419987,5.892043287120562,1,10.0
P066,2,25817,44813,40427.011377594325,766041,4.16684303803687,4682,-0.28603514106267225,4,6,128,9,34,4852,0,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P066,3,40799,52011,39316.46414107802,537480,3.4382521293416017,2813,-0.5918712229067988,4,6,128,9,34,4852,0,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P066,4,47254,55096,50940.803622407395,870348,3.7609637709860717,3110,0.9345423807405953,4,6,128,9,34,4852,0,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P066,5,30412,59953,59182.031384577516,542765,4.611204437540477,1263,0.924204208330055,4,6,128,9,34,4852,0,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P066,6,24432,30116,26667.33370858976,135709,3.8934529374052813,2429,0.02194148609012414,4,6,128,9,34,4852,0,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P066,7,34559,69243,49587.30736366026,586121,4.954567646353858,1202,-0.3326782187326147,4,6,128,9,34,4852,0,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P066,8,17613,21447,18555.904460773978,393459,4.7139288295524775,3979,0.5394932457141743,4,6,128,9,34,4852,0,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P066,9,34355,23269,20292.173188882454,479553,4.8734491117069805,337,-0.8631185815147477,4,6,128,9,34,4852,0,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P066,10,56463,59387,43697.80403610245,985259,4.684213724967023,3222,-0.616527565219467,4,6,128,9,34,4852,0,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P066,11,6575,55495,48567.880287264015,986867,4.739299369624343,915,-0.28781382966715663,4,6,128,9,34,4852,0,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P066,12,46100,54434,42580.24036524031,265250,3.330999549327311,634,0.5780456890962684,4,6,128,9,34,4852,0,0,7.044259915267586,10.86535434660759,1,80.0
P067,1,52184,51110,37932.00911355566,515685,3.423491724104839,4600,0.4960321533988048,2,4,128,6,73,3814,1,1,6.122993032419987,5.892043287120562,1,10.0
P067,2,29914,35901,34370.916404225434,870519,4.4774870192318605,4826,0.9062402287882756,2,4,128,6,73,3814,1,1,7.066644035801772,10.353355640155236,0,16.363636363636363
P067,3,31709,58785,57553.428435082504,100363,3.18542962162054,645,-0.894346627270556,2,4,128,6,73,3814,1,1,6.497697392051524,7.332164115498012,1,22.727272727272727
P067,4,47689,16936,12471.516272266517,275037,4.623144008703096,3940,0.12883317555949536,2,4,128,6,73,3814,1,1,2.1828329164015647,8.429268642782603,0,29.09090909090909
P067,5,55763,75329,56487.45433397377,524041,4.423555889981899,3303,0.16537229310916568,2,4,128,6,73,3814,1,1,7.2032898864483395,9.739699414305562,0,35.45454545454545
P067,6,34786,64793,47715.150791715096,894953,4.183433937784801,4587,-0.3432290007667893,2,4,128,6,73,3814,1,1,4.1248800247587525,8.551043032793046,1,41.81818181818181
P067,7,54670,79952,70416.9845349198,270824,3.81577921701456,1774,-0.7272593450648683,2,4,128,6,73,3814,1,1,4.382982995024495,11.488228402915759,1,48.18181818181818
P067,8,2739,16545,15617.558386426294,764687,3.3715539093974156,973,-0.12750794728568526,2,4,128,6,73,3814,1,1,2.629214999194885,9.795821017542501,1,54.54545454545455
P067,9,56797,73095,60764.97339555516,713332,4.610233702632355,2383,-0.30599532917560013,2,4,128,6,73,3814,1,1,6.424431236562914,10.841994847141692,1,60.90909090909091
P067,10,29302,26283,25673.064661260203,849702,3.5757593561393617,4605,0.4742648279132782,2,4,128,6,73,3814,1,1,3.093703270855748,12.368224753949129,1,67.27272727272727
P067,11,3269,22868,19264.705289061865,708811,4.704424782403348,1569,-0.9759939454546349,2,4,128,6,73,3814,1,1,5.383790552113018,10.577422659504375,0,73.63636363636363
P067,12,20064,77514,71483.33904683954,764471,3.649218337020323,169,0.22837248863802273,2,4,128,6,73,3814,1,1,7.044259915267586,10.86535434660759,1,80.0
P068,1,32077,58046,49051.738954432854,935002,4.566000462694404,2879,-0.7876792929050656,2,4,128,8,107,4172,1,0,6.122993032419987,5.892043287120562,1,10.0
P068,2,41263,57955,44738.12959903988,675770,3.5107067004578028,1116,0.5374942627250259,2,4,128,8,107,4172,1,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P068,3,49647,61825,53975.844889490545,399850,4.583871245927528,279,-0.1500929618751392,2,4,128,8,107,4172,1,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P068,4,43302,44148,40427.32514829339,764006,3.8757997742858246,4725,-0.7988745358331113,2,4,128,8,107,4172,1,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P068,5,53428,38777,34318.18059932571,972882,4.155226161274268,4597,-0.3351466156512697,2,4,128,8,107,4172,1,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P068,6,53287,21727,15903.883410590639,525643,3.462715284518818,442,0.5331918894241032,2,4,128,8,107,4172,1,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P068,7,51290,64345,63767.33227426578,447299,4.033255183708551,4720,0.40173139448775985,2,4,128,8,107,4172,1,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P068,8,18195,42689,37960.387540024705,457092,3.580088056355973,1053,0.5155531207503159,2,4,128,8,107,4172,1,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P068,9,54533,37223,29607.61653983153,448951,3.83827234888411,2027,-0.6561748845457913,2,4,128,8,107,4172,1,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P068,10,32831,64156,48077.209301040966,783189,3.49948835845871,1920,-0.559361802756065,2,4,128,8,107,4172,1,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P068,11,4663,75282,55009.31965847794,365470,3.199159427080058,3118,0.4868703479123888,2,4,128,8,107,4172,1,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P068,12,25121,25828,24748.398550348997,504427,3.1594301463745698,4477,0.7019037988136001,2,4,128,8,107,4172,1,0,7.044259915267586,10.86535434660759,1,80.0
P069,1,15515,21159,15034.835356987965,468893,4.5326944262093045,2691,-0.6788126099133829,4,8,128,6,48,3079,1,0,6.122993032419987,5.892043287120562,1,10.0
P069,2,11612,20636,15633.557731734738,383816,3.2625759440096482,754,-0.5964101034950862,4,8,128,6,48,3079,1,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P069,3,57934,16798,15590.56009908854,653375,3.596013714387511,3923,-0.6902848518423574,4,8,128,6,48,3079,1,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P069,4,29200,44571,34218.79983867171,816825,4.888417676692216,3834,-0.347659491743493,4,8,128,6,48,3079,1,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P069,5,25023,69508,51740.886366182975,251770,4.694538819925448,2608,-0.7392937399134689,4,8,128,6,48,3079,1,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P069,6,58463,48757,45379.0341008406,156116,3.635809347546567,4552,-0.39638126067461266,4,8,128,6,48,3079,1,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P069,7,57648,41331,35197.875424993974,955876,4.826459372558541,3865,0.2423726443881664,4,8,128,6,48,3079,1,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P069,8,18482,72540,72038.72421480756,803713,4.502846635062605,2765,-0.023764913132530152,4,8,128,6,48,3079,1,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P069,9,59913,17637,12870.933715896386,862277,3.551133552618357,644,-0.5696887567518889,4,8,128,6,48,3079,1,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P069,10,50232,65375,63877.876626442565,974802,3.409604818112419,754,0.4770921067939269,4,8,128,6,48,3079,1,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P069,11,57044,23412,19108.10045460401,317394,3.406975989110625,1113,0.9658937591094017,4,8,128,6,48,3079,1,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P069,12,5985,60903,55744.689311429254,336824,3.8102971073568135,3781,0.6036803369056118,4,8,128,6,48,3079,1,0,7.044259915267586,10.86535434660759,1,80.0
P070,1,29586,64724,61821.210702302036,729674,4.895372354128559,3234,0.3071735400888398,4,6,128,7,23,5933,1,0,6.122993032419987,5.892043287120562,1,10.0
P070,2,10417,68352,60007.37300899465,345160,3.266688934632741,533,0.48473987417956366,4,6,128,7,23,5933,1,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P070,3,38175,21731,16713.65961814843,879105,3.9486173297368605,3011,-0.29040542068722264,4,6,128,7,23,5933,1,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P070,4,20799,64402,46190.244855163655,337474,4.1544321460179,4756,-0.3221104493031026,4,6,128,7,23,5933,1,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P070,5,27494,48941,35396.328266111945,474842,3.821463086982024,2346,-0.4871739446021164,4,6,128,7,23,5933,1,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P070,6,13824,52335,38692.18603294276,233501,3.0768017546526893,1026,0.500661551639912,4,6,128,7,23,5933,1,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P070,7,4607,40650,34729.20070019531,726614,4.819860316319437,3251,0.07231077250547213,4,6,128,7,23,5933,1,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P070,8,7580,22054,18372.503806487195,771183,3.950216729863671,3591,0.5138553186828829,4,6,128,7,23,5933,1,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P070,9,17728,21997,21097.153669006057,491670,3.853716657590179,687,0.0994345103266221,4,6,128,7,23,5933,1,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P070,10,20231,54619,52615.83842325751,689214,3.441425171888837,3417,0.11537738237090545,4,6,128,7,23,5933,1,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P070,11,45158,70963,56303.078980179234,467508,3.581753708463165,3157,0.6789064684191015,4,6,128,7,23,5933,1,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P070,12,2402,23605,20879.08017633809,679789,3.258142493861763,967,0.4307620343573104,4,6,128,7,23,5933,1,0,7.044259915267586,10.86535434660759,1,80.0
P071,1,42978,48132,36600.62654251712,193944,3.332369999219498,679,-0.24829506963604153,1,12,256,5,66,3202,0,1,6.122993032419987,5.892043287120562,1,10.0
P071,2,16017,54236,38081.40738403476,905855,3.9704609115307123,4144,-0.8950365798005449,1,12,256,5,66,3202,0,1,7.066644035801772,10.353355640155236,0,16.363636363636363
P071,3,46921,70689,54884.679411877594,435834,4.967423166418303,2838,0.043101967821934206,1,12,256,5,66,3202,0,1,6.497697392051524,7.332164115498012,1,22.727272727272727
P071,4,57899,32264,25312.640571897533,337268,3.1584263000167416,1268,0.5489712062395817,1,12,256,5,66,3202,0,1,2.1828329164015647,8.429268642782603,0,29.09090909090909
P071,5,17032,67797,56970.916380298826,889948,4.871652266805645,2294,0.5670030051758177,1,12,256,5,66,3202,0,1,7.2032898864483395,9.739699414305562,0,35.45454545454545
